loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,purpose
35000.0,60.0,16.99,869.66,3,10.0,2,12.345838935721968,1
1400.0,36.0,10.64,45.6,1,10.0,3,10.308985993422082,8
10000.0,60.0,12.59,225.44,2,6.0,1,10.985309671896763,2
18000.0,60.0,13.67,415.76,2,3.0,3,11.320565693461432,2
5750.0,36.0,16.99,204.98,3,10.0,1,11.225256725762893,2
16000.0,60.0,10.64,345.02,1,1.0,3,11.225256725762893,2
11000.0,36.0,7.26,340.96,0,10.0,1,12.128116509451258,2
12625.0,36.0,9.76,405.96,1,10.0,1,11.127277689932466,3
5000.0,36.0,6.24,152.66,0,10.0,1,10.859018228147885,2
5000.0,36.0,11.99,166.05,2,2.0,3,9.903537551286169,2
24000.0,36.0,9.76,771.72,1,9.0,2,11.759793355371237,1
35000.0,36.0,13.67,1190.62,2,10.0,1,12.337105293891872,10
15000.0,60.0,13.18,342.68,2,2.0,3,11.063163582279971,2
11000.0,36.0,10.64,358.26,1,1.0,3,10.596659732783579,2
16000.0,36.0,13.18,540.5,2,0.0,1,11.23850177707664,8
25000.0,36.0,5.32,752.87,0,8.0,1,11.813037464800539,2
16475.0,36.0,13.67,560.44,2,7.0,3,11.050905878263567,1
16200.0,36.0,16.99,577.5,3,10.0,3,10.463131911491967,2
15600.0,60.0,15.41,374.49,3,8.0,3,11.225256725762893,2
7200.0,36.0,9.99,232.29,1,10.0,3,11.166497837483044,6
8000.0,36.0,12.59,267.98,2,10.0,3,10.203629181337648,2
18100.0,60.0,16.55,445.47,3,3.0,1,10.5815464756746,1
20000.0,60.0,9.76,422.59,1,,1,11.002116507732017,1
7875.0,36.0,11.99,261.53,2,9.0,1,10.938467575959383,2
15000.0,36.0,9.76,482.32,1,3.0,3,10.819798284210286,5
10000.0,60.0,9.17,208.41,1,4.0,1,11.51293546492023,2
13000.0,60.0,13.18,296.99,2,6.0,1,11.002116507732017,1
20450.0,36.0,16.99,729.0,3,4.0,3,11.170449240431308,2
19000.0,36.0,6.24,580.09,0,4.0,3,11.849404844423074,1
15000.0,36.0,10.78,489.52,1,10.0,3,11.982935344196433,2
28000.0,60.0,9.17,583.55,1,10.0,1,12.206077645517674,1
24000.0,36.0,12.88,807.27,2,10.0,2,11.561725152903833,2
12000.0,36.0,5.32,361.38,0,,2,10.915106645867501,1
35000.0,36.0,11.22,1149.51,1,3.0,1,12.524530013005732,1
10000.0,36.0,8.38,315.12,1,0.0,3,10.596659732783579,2
16000.0,36.0,10.64,521.1,1,1.0,3,10.819798284210286,2
5000.0,36.0,10.99,163.67,1,2.0,3,10.308985993422082,2
21000.0,36.0,9.76,675.25,1,0.0,1,12.429220196836383,1
9000.0,36.0,7.26,278.97,0,2.0,3,10.65728288404746,1
20000.0,60.0,11.22,437.05,1,10.0,1,11.532737896139919,2
33600.0,60.0,9.17,700.26,1,9.0,1,11.982935344196433,1
2000.0,36.0,10.78,65.27,1,5.0,3,11.407576060361786,1
16000.0,36.0,7.26,495.94,0,1.0,3,10.934908916663861,2
18000.0,36.0,5.32,542.07,0,1.0,3,11.813037464800539,8
4000.0,36.0,13.67,136.08,2,10.0,3,10.736418414365374,2
15725.0,60.0,11.48,345.68,1,8.0,1,11.002116507732017,2
6500.0,36.0,11.22,213.48,1,8.0,1,10.373522431293592,8
13000.0,36.0,6.89,400.75,0,0.0,3,11.082157933374816,1
28800.0,60.0,18.49,739.03,4,10.0,1,11.042937835596494,2
4700.0,36.0,16.55,166.52,3,,2,9.472781556562168,2
10000.0,36.0,8.49,315.63,1,3.0,3,10.915106645867501,2
3950.0,36.0,12.05,131.3,2,0.0,3,11.695255355062795,8
32000.0,36.0,7.26,991.88,0,6.0,1,11.835016210489899,1
5600.0,36.0,11.49,184.64,1,3.0,1,11.264476926102367,3
16000.0,36.0,5.32,481.84,0,1.0,1,11.141876276228,2
12475.0,60.0,21.99,344.48,5,10.0,3,10.596659732783579,2
6000.0,36.0,11.48,197.8,1,7.0,2,12.506180941677357,3
1500.0,36.0,14.48,51.62,2,4.0,1,11.350418300109132,8
9600.0,36.0,14.48,330.35,2,,1,10.463131911491967,2
4600.0,36.0,16.55,162.98,3,2.0,1,10.645448706505872,2
35000.0,60.0,14.85,829.9,2,4.0,2,12.717700947064154,10
10000.0,36.0,9.17,318.79,1,3.0,1,11.184435286790631,2
24000.0,36.0,9.99,774.3,1,10.0,3,11.156264806643742,2
20000.0,60.0,14.48,470.36,2,,2,10.918736348043124,2
12000.0,36.0,12.88,403.64,2,5.0,3,11.225256725762893,8
2100.0,36.0,16.55,74.41,3,10.0,1,10.859018228147885,2
11000.0,36.0,10.64,358.26,1,10.0,3,10.596659732783579,2
16000.0,60.0,17.86,405.08,3,0.0,3,11.082157933374816,2
16000.0,60.0,11.22,349.64,1,5.0,3,11.002116507732017,2
7150.0,36.0,16.55,253.32,3,10.0,3,10.859018228147885,2
30000.0,60.0,15.41,720.18,3,10.0,1,11.362114203075018,2
11500.0,36.0,15.41,400.97,3,3.0,3,10.373522431293592,1
12600.0,60.0,19.99,333.76,4,6.0,1,10.308985993422082,2
18000.0,36.0,7.89,563.15,0,1.0,1,13.384729180332174,3
28000.0,36.0,12.59,937.92,2,5.0,3,11.918397239722838,1
18000.0,36.0,11.22,591.18,1,8.0,1,11.407576060361786,2
8000.0,36.0,9.17,255.04,1,10.0,1,11.034905792929415,1
10000.0,60.0,18.49,256.61,4,4.0,3,10.77897712300635,2
9500.0,36.0,13.18,320.92,2,10.0,2,10.12667110305036,8
35000.0,60.0,11.99,778.38,2,10.0,1,11.736077016252437,2
6000.0,36.0,13.67,204.11,2,5.0,1,10.757924157061597,2
35000.0,60.0,12.59,789.04,2,10.0,2,11.813037464800539,2
16000.0,36.0,11.48,527.47,1,8.0,3,12.128116509451258,2
5000.0,36.0,9.17,159.4,1,2.0,3,9.980494888896912,1
8000.0,36.0,9.17,255.04,1,4.0,1,11.002116507732017,1
8000.0,36.0,8.38,252.1,1,10.0,3,10.77897712300635,1
20000.0,60.0,17.57,503.21,3,5.0,3,11.225256725762893,2
5000.0,36.0,12.59,167.49,2,0.0,2,10.373522431293592,2
7000.0,36.0,7.26,216.98,0,0.0,3,10.799595985047786,0
10900.0,36.0,13.18,368.21,2,0.0,2,11.451060699493427,1
12000.0,60.0,13.67,277.18,2,3.0,1,11.350418300109132,2
6000.0,36.0,7.89,187.72,0,1.0,1,11.002116507732017,2
17725.0,36.0,9.76,569.95,1,10.0,1,11.918397239722838,2
10000.0,36.0,10.78,326.35,1,10.0,3,11.082157933374816,1
8000.0,36.0,7.91,250.36,0,2.0,3,10.789339695269716,2
13000.0,60.0,13.18,296.99,2,10.0,1,10.545367754151743,2
30000.0,60.0,14.48,705.54,2,8.0,1,11.156264806643742,2
14875.0,36.0,19.99,552.74,4,0.0,3,11.225256725762893,3
18300.0,60.0,22.99,515.79,5,10.0,1,10.968215530759235,2
18000.0,36.0,5.32,542.07,0,4.0,1,11.51293546492023,2
34925.0,60.0,17.57,878.72,3,10.0,1,11.724004532183379,2
9600.0,36.0,9.17,306.04,1,6.0,3,10.859018228147885,2
20000.0,60.0,18.49,513.22,4,10.0,1,11.184435286790631,2
12600.0,36.0,14.33,432.67,2,0.0,3,10.308985993422082,2
11000.0,36.0,17.27,393.66,3,1.0,3,10.896757843893464,2
11500.0,60.0,13.67,265.63,2,9.0,3,10.839600519357369,2
6000.0,36.0,15.41,209.2,3,3.0,3,9.798182590890704,2
8500.0,36.0,9.76,273.32,1,1.0,1,11.050905878263567,2
25000.0,36.0,11.22,821.08,1,10.0,3,11.407576060361786,2
14000.0,36.0,13.67,476.25,2,0.0,1,10.77897712300635,2
20000.0,36.0,11.22,656.86,1,5.0,3,11.51293546492023,4
3500.0,36.0,11.99,116.24,2,1.0,3,11.034905792929415,1
15000.0,36.0,6.24,457.97,0,5.0,3,10.819798284210286,1
26400.0,36.0,17.97,954.03,3,4.0,3,11.112462823634855,2
10000.0,36.0,9.17,318.79,1,5.0,3,11.097425172408931,1
25000.0,36.0,7.89,782.15,0,4.0,1,11.407576060361786,1
20000.0,36.0,10.64,651.37,1,10.0,1,11.350418300109132,2
25000.0,36.0,7.89,782.15,0,10.0,1,11.982935344196433,2
5200.0,36.0,11.49,171.46,1,3.0,2,10.819798284210286,1
6000.0,36.0,8.38,189.08,1,,3,9.99884318585288,1
4400.0,36.0,16.99,156.86,3,1.0,1,10.571342565808699,2
8000.0,36.0,11.99,265.68,2,7.0,3,11.289794413577894,1
5500.0,36.0,6.24,167.92,0,4.0,1,11.759793355371237,2
12000.0,36.0,8.38,378.15,1,4.0,1,10.915106645867501,1
10000.0,36.0,8.38,315.12,1,0.0,3,11.49782197939291,1
10900.0,60.0,17.57,274.25,3,4.0,1,10.933124826700706,2
20000.0,36.0,12.05,664.77,2,8.0,1,11.156264806643742,2
15000.0,60.0,11.99,333.6,2,10.0,1,11.736077016252437,2
16200.0,36.0,11.49,534.14,1,5.0,1,11.156264806643742,8
7200.0,36.0,13.67,244.93,2,10.0,2,11.127277689932466,2
21600.0,36.0,6.24,659.47,0,10.0,2,12.072546967175038,2
18150.0,36.0,16.99,647.01,3,6.0,2,11.127277689932466,2
8000.0,36.0,9.17,255.04,1,10.0,3,10.645448706505872,2
10400.0,36.0,13.67,353.79,2,10.0,1,10.714439990727769,2
20000.0,60.0,19.89,528.66,4,5.0,1,12.043559598368038,2
21000.0,36.0,13.44,712.04,2,2.0,1,11.652696102959753,2
35000.0,36.0,13.67,1190.62,2,10.0,1,14.731801689838349,2
11000.0,60.0,14.48,258.7,2,0.0,3,10.463131911491967,1
24000.0,60.0,7.89,485.38,0,1.0,1,11.571203807011969,1
24000.0,60.0,12.59,541.05,2,8.0,1,11.373674891823535,2
10800.0,60.0,16.99,268.35,3,9.0,3,10.62135173563291,2
7500.0,36.0,12.05,249.29,2,4.0,3,11.289794413577894,0
28000.0,36.0,9.76,900.33,1,7.0,3,11.112462823634855,2
14400.0,36.0,5.32,433.66,0,10.0,3,11.931642378754141,5
8000.0,36.0,14.33,274.71,2,10.0,1,11.695255355062795,8
12000.0,36.0,14.48,412.94,2,5.0,3,11.002116507732017,1
10000.0,36.0,9.17,318.79,1,10.0,1,11.350418300109132,1
14000.0,36.0,6.99,432.22,0,7.0,1,11.19822841866684,1
21625.0,36.0,16.55,766.16,3,5.0,3,11.326607934898927,2
16000.0,36.0,7.89,500.58,0,0.0,3,11.608244735642321,2
18000.0,36.0,7.26,557.94,0,5.0,1,13.017005083966255,1
5000.0,36.0,7.49,155.51,0,10.0,1,11.179562389893048,3
35000.0,60.0,18.2,892.59,4,8.0,1,12.154784614286667,2
12500.0,36.0,7.89,391.08,0,6.0,1,11.461642696843066,1
23000.0,60.0,13.18,525.45,2,0.0,3,10.950824090522444,2
6000.0,36.0,15.41,209.2,3,0.0,1,10.373522431293592,2
7000.0,36.0,6.89,215.79,0,10.0,2,11.23850177707664,2
16000.0,60.0,17.97,406.04,3,3.0,1,11.082157933374816,2
16000.0,36.0,7.26,495.94,0,10.0,1,12.128116509451258,2
10000.0,36.0,12.59,334.97,2,10.0,1,11.775297421715825,2
20000.0,36.0,14.33,686.77,2,8.0,1,11.082157933374816,2
8000.0,36.0,13.67,272.15,2,2.0,3,10.596659732783579,1
15000.0,36.0,8.49,473.45,1,3.0,1,10.68053920531829,8
10000.0,60.0,17.57,251.61,3,4.0,1,10.463131911491967,2
7800.0,36.0,14.48,268.41,2,10.0,3,10.545367754151743,1
18000.0,60.0,13.67,415.76,2,10.0,3,10.859018228147885,2
10000.0,36.0,7.89,312.86,0,0.0,1,10.915106645867501,2
24000.0,60.0,15.41,576.14,3,10.0,1,11.51293546492023,2
8000.0,36.0,7.89,250.29,0,10.0,1,11.842236406331555,1
10000.0,36.0,9.17,318.79,1,7.0,1,11.082157933374816,2
16800.0,60.0,14.85,398.35,2,2.0,3,10.55323128448846,2
19200.0,36.0,7.26,595.13,0,2.0,1,10.688415966213455,2
35000.0,60.0,18.99,907.73,4,5.0,1,11.87757552297847,3
6000.0,36.0,11.99,199.26,2,,2,9.680406499268875,1
7075.0,36.0,13.18,239.0,2,5.0,1,10.915106645867501,1
3125.0,36.0,8.38,98.48,1,10.0,3,10.62135173563291,2
35000.0,60.0,15.41,840.2,3,10.0,1,11.419724060136211,2
15000.0,36.0,10.64,488.53,1,6.0,3,11.669937760751914,3
7700.0,36.0,11.99,255.72,2,0.0,1,10.768506042432708,2
5000.0,36.0,6.99,154.37,0,10.0,3,11.407576060361786,2
16875.0,60.0,19.89,446.06,4,10.0,3,11.082157933374816,1
30000.0,36.0,9.76,964.64,1,4.0,1,12.100717685412471,2
18000.0,60.0,9.76,380.33,1,10.0,2,11.050905878263567,1
12000.0,36.0,9.99,387.15,1,9.0,3,10.463131911491967,1
11000.0,36.0,6.89,339.1,0,10.0,3,10.915106645867501,1
25000.0,36.0,13.18,844.52,2,10.0,1,11.082157933374816,2
19425.0,60.0,20.99,525.41,4,9.0,2,10.896757843893464,8
8000.0,36.0,13.67,272.15,2,2.0,2,11.48247656671073,8
12000.0,36.0,9.8,386.09,1,,3,10.439425213116973,2
2500.0,36.0,13.44,84.77,2,5.0,3,10.596659732783579,1
19200.0,60.0,14.48,451.55,2,10.0,1,11.461642696843066,2
20000.0,36.0,7.89,625.72,0,10.0,1,11.225256725762893,1
20000.0,36.0,13.67,680.36,2,10.0,2,11.082157933374816,1
13000.0,36.0,16.99,463.43,3,5.0,1,11.034905792929415,2
28000.0,36.0,15.41,976.27,3,10.0,1,11.759793355371237,3
10000.0,60.0,14.48,235.18,2,10.0,1,10.827766295132465,2
25600.0,60.0,18.2,652.87,4,8.0,2,11.156264806643742,2
17000.0,60.0,9.76,359.2,1,2.0,1,10.68053920531829,1
35000.0,60.0,14.48,823.13,2,10.0,1,11.51293546492023,1
3500.0,36.0,17.86,126.29,3,3.0,3,10.905974329106854,0
12000.0,60.0,13.67,277.18,2,,1,11.695255355062795,1
9000.0,36.0,8.38,283.61,1,0.0,3,11.938199736300925,1
15000.0,60.0,13.18,342.68,2,,3,11.041336579870135,1
12000.0,36.0,8.38,378.15,1,10.0,1,11.097425172408931,3
20000.0,36.0,6.89,616.54,0,1.0,1,11.719947764402805,1
28000.0,60.0,13.44,643.42,2,0.0,3,11.695255355062795,2
16000.0,36.0,7.26,495.94,0,1.0,3,10.596659732783579,2
6000.0,36.0,10.64,195.42,1,5.0,3,10.645448706505872,1
12000.0,60.0,9.76,253.55,1,10.0,1,10.930711245116584,1
28000.0,60.0,11.99,622.71,2,9.0,1,11.4893197290154,3
24000.0,60.0,12.88,544.61,2,10.0,1,11.775297421715825,1
14000.0,36.0,8.38,441.17,1,2.0,3,10.596659732783579,2
35000.0,60.0,11.99,778.38,2,10.0,1,12.691583538230217,1
25000.0,60.0,16.99,621.18,3,6.0,2,10.950824090522444,2
3000.0,36.0,10.64,97.71,1,0.0,1,10.239995502805314,3
1000.0,36.0,6.24,30.54,0,0.0,1,11.51293546492023,6
11150.0,36.0,16.99,397.48,3,10.0,1,11.050905878263567,2
9000.0,36.0,13.67,306.16,2,8.0,1,11.289794413577894,2
13500.0,60.0,18.99,350.13,4,5.0,1,10.203629181337648,2
1100.0,36.0,11.99,36.54,2,4.0,3,10.308985993422082,8
12000.0,60.0,21.99,331.36,5,10.0,3,10.714439990727769,2
10000.0,36.0,7.26,309.97,0,4.0,3,11.986740571299935,6
11400.0,36.0,11.99,378.59,2,,3,11.002116507732017,1
11000.0,36.0,10.78,358.99,1,8.0,1,10.915106645867501,2
12000.0,60.0,11.22,262.23,1,7.0,3,10.463131911491967,2
10000.0,36.0,12.59,334.97,2,5.0,3,10.97679912709094,2
2525.0,36.0,13.18,85.3,2,3.0,1,11.314486721293981,2
5000.0,36.0,11.22,164.22,1,,2,10.239995502805314,2
16000.0,36.0,7.49,497.63,0,10.0,1,11.407576060361786,2
8800.0,36.0,5.32,265.02,0,10.0,1,11.385330701354851,1
16800.0,36.0,6.89,517.9,0,0.0,1,10.714439990727769,2
15125.0,60.0,13.67,349.36,2,1.0,3,10.819798284210286,1
3500.0,36.0,10.99,114.57,1,2.0,2,10.448743588106625,1
4675.0,36.0,14.48,160.88,2,,3,9.275097619191461,2
7775.0,36.0,17.57,279.42,3,6.0,3,10.491301994830229,4
12000.0,36.0,9.17,382.55,1,,1,11.112462823634855,2
18850.0,60.0,16.99,468.37,3,0.0,1,11.289794413577894,2
7150.0,36.0,18.99,262.06,4,10.0,3,11.002116507732017,8
8975.0,36.0,16.99,319.94,3,2.0,1,10.596659732783579,2
24000.0,36.0,9.76,771.72,1,5.0,2,10.87806606028079,1
16200.0,60.0,18.99,420.15,4,10.0,1,10.714439990727769,2
26600.0,60.0,7.89,537.96,0,7.0,1,12.111767460549332,2
8500.0,36.0,9.76,273.32,1,8.0,1,10.5506169722625,2
4900.0,36.0,7.26,151.89,0,3.0,1,11.289794413577894,8
10775.0,60.0,19.89,284.82,4,0.0,3,10.106469212026385,2
18250.0,60.0,22.99,514.38,5,10.0,3,11.034905792929415,2
5500.0,36.0,10.64,179.13,1,10.0,1,10.434145214930487,2
12000.0,36.0,8.38,378.15,1,10.0,1,11.082157933374816,2
22000.0,36.0,15.41,767.07,3,4.0,2,10.915106645867501,2
10000.0,60.0,17.86,253.18,3,3.0,1,10.545367754151743,1
18825.0,60.0,16.55,463.31,3,10.0,1,11.289794413577894,3
28000.0,36.0,10.78,913.77,1,6.0,1,11.608244735642321,2
13600.0,36.0,15.41,474.19,3,3.0,3,10.819798284210286,2
1800.0,36.0,16.55,63.78,3,3.0,1,10.915106645867501,8
13000.0,36.0,6.89,400.75,0,3.0,3,10.691967639914864,2
12000.0,36.0,9.76,385.86,1,3.0,1,11.51293546492023,3
4200.0,36.0,11.22,137.95,1,6.0,2,10.404293143019792,2
16800.0,36.0,16.55,595.22,3,10.0,2,10.645448706505872,10
35000.0,60.0,18.49,898.13,4,2.0,3,11.350418300109132,2
20000.0,36.0,11.99,664.2,2,8.0,3,10.819798284210286,5
7500.0,36.0,10.64,244.27,1,10.0,3,11.51293546492023,2
12000.0,60.0,11.99,266.88,2,2.0,2,10.950824090522444,3
31425.0,60.0,21.99,867.75,5,10.0,1,11.159317242402281,10
9200.0,36.0,15.41,320.78,3,,2,10.239995502805314,3
1000.0,36.0,9.17,31.88,1,5.0,1,10.915106645867501,2
13000.0,36.0,9.17,414.43,1,10.0,1,11.522885696764481,1
12000.0,36.0,6.89,369.93,0,10.0,1,11.156264806643742,2
35000.0,36.0,15.41,1220.33,3,3.0,1,12.043559598368038,2
25000.0,60.0,7.89,505.6,0,7.0,3,11.264476926102367,2
16200.0,36.0,17.86,584.54,3,0.0,1,10.491301994830229,2
16000.0,60.0,13.67,369.57,2,3.0,3,11.561725152903833,2
22000.0,60.0,13.67,508.15,2,10.0,1,11.0186455364637,2
25000.0,36.0,11.22,821.08,1,2.0,1,12.765691290604371,2
4000.0,36.0,6.24,122.13,0,3.0,1,10.645448706505872,2
16000.0,36.0,9.76,514.48,1,3.0,1,11.407576060361786,2
16000.0,36.0,6.24,488.5,0,9.0,1,11.225256725762893,3
4600.0,36.0,7.89,143.92,0,10.0,1,11.379405500851828,2
2000.0,36.0,10.99,65.47,1,10.0,1,11.264476926102367,8
12000.0,60.0,11.99,266.88,2,10.0,3,10.714568868447433,0
4800.0,36.0,11.22,157.65,1,2.0,1,11.695255355062795,2
8300.0,36.0,13.67,282.35,2,,3,11.097425172408931,2
18000.0,60.0,9.17,375.14,1,10.0,1,11.472113887062386,2
4200.0,36.0,8.38,132.36,1,3.0,3,10.596659732783579,1
3050.0,36.0,16.99,108.73,3,,3,10.12667110305036,2
14300.0,36.0,11.99,474.9,2,5.0,1,11.407576060361786,2
35000.0,36.0,11.48,1153.83,1,10.0,1,12.429220196836383,2
10000.0,36.0,11.99,332.1,2,10.0,3,10.819798284210286,1
10000.0,36.0,11.99,332.1,2,10.0,3,11.156264806643742,2
9600.0,36.0,9.76,308.69,1,10.0,2,11.225256725762893,5
8000.0,36.0,6.89,246.62,0,7.0,1,11.849404844423074,1
16075.0,36.0,12.88,540.71,2,3.0,2,11.107465356849564,2
9000.0,36.0,11.22,295.59,1,2.0,3,10.757924157061597,2
22800.0,60.0,16.55,561.14,3,7.0,1,11.002116507732017,2
13175.0,36.0,10.99,431.28,1,10.0,3,10.518700218288165,1
16000.0,36.0,9.17,510.07,1,6.0,1,11.373674891823535,1
20150.0,36.0,13.67,685.46,2,,1,11.156264806643742,2
25000.0,60.0,16.99,621.18,3,9.0,1,10.915106645867501,2
10000.0,60.0,13.67,230.98,2,0.0,3,10.62135173563291,2
12500.0,36.0,13.18,422.26,2,8.0,1,10.633472802314019,2
8000.0,36.0,12.59,267.98,2,1.0,3,10.422311107413181,2
10000.0,36.0,8.18,314.2,1,8.0,1,11.49273296168228,2
1000.0,36.0,11.22,32.85,1,,3,10.308985993422082,6
19500.0,60.0,18.2,497.3,4,0.0,3,11.127277689932466,2
9800.0,36.0,7.89,306.6,0,,1,10.34177474101152,1
1600.0,36.0,12.59,53.6,2,10.0,3,10.804684950962628,2
7500.0,36.0,7.26,232.48,0,2.0,1,10.714439990727769,2
10000.0,36.0,13.18,337.81,2,10.0,3,11.350418300109132,2
13800.0,36.0,22.99,534.13,5,,2,11.184435286790631,2
12500.0,36.0,8.49,394.54,1,4.0,3,11.350418300109132,2
35000.0,36.0,9.76,1125.42,1,10.0,2,11.338583982516495,2
7700.0,36.0,11.22,252.9,1,10.0,1,10.668978650219241,2
5000.0,36.0,7.26,154.99,0,,3,10.000568890186692,2
22000.0,60.0,9.17,458.51,1,,1,10.714439990727769,1
22000.0,60.0,17.57,553.53,3,5.0,3,11.112462823634855,2
5050.0,36.0,11.99,167.71,2,10.0,1,11.775297421715825,8
10000.0,60.0,16.99,248.48,3,1.0,1,10.736418414365374,10
24000.0,60.0,12.05,534.48,2,10.0,1,11.736077016252437,2
12800.0,60.0,13.18,292.43,2,1.0,3,10.392098241730961,1
10000.0,36.0,8.38,315.12,1,5.0,1,11.790564777297387,2
25000.0,36.0,7.89,782.15,0,4.0,1,11.082157933374816,2
33000.0,36.0,10.64,1074.77,1,10.0,1,11.429076355465467,1
10000.0,60.0,17.97,253.78,3,1.0,3,10.085850775128717,8
4000.0,36.0,13.67,136.08,2,3.0,1,10.545367754151743,2
17375.0,36.0,15.41,605.81,3,5.0,3,10.714439990727769,1
5000.0,36.0,8.18,157.1,1,1.0,3,10.77897712300635,2
5000.0,36.0,13.18,168.91,2,7.0,1,11.156264806643742,3
25000.0,60.0,17.86,632.94,3,10.0,2,11.532737896139919,2
28000.0,36.0,5.32,843.22,0,0.0,1,11.156264806643742,2
35000.0,60.0,13.67,808.42,2,10.0,1,11.461642696843066,2
10000.0,36.0,7.26,309.97,0,6.0,3,11.156264806643742,6
15000.0,60.0,9.99,318.64,1,10.0,1,11.002116507732017,2
7250.0,36.0,18.49,263.9,4,10.0,3,10.896757843893464,2
8000.0,36.0,6.89,246.62,0,8.0,3,11.112462823634855,2
24000.0,36.0,9.76,771.72,1,6.0,1,11.211833885608513,5
5000.0,36.0,12.59,167.49,2,4.0,3,9.61587214452889,1
28000.0,36.0,5.32,843.22,0,8.0,1,12.458390459140501,2
6825.0,36.0,12.59,228.62,2,,2,10.848696104567667,2
18000.0,60.0,9.76,380.33,1,7.0,3,11.23850177707664,1
6000.0,36.0,11.49,197.83,1,,1,10.462560335928407,2
20000.0,36.0,7.26,619.93,0,10.0,1,11.314486721293981,2
8950.0,36.0,8.38,282.04,1,8.0,2,10.463131911491967,2
10800.0,60.0,18.2,275.43,4,0.0,3,10.714439990727769,1
4500.0,36.0,7.26,139.49,0,,1,10.77897712300635,2
6000.0,36.0,9.99,193.58,1,8.0,3,10.596659732783579,1
11000.0,60.0,13.18,251.3,2,0.0,1,10.819798284210286,1
5000.0,36.0,5.32,150.58,0,,1,11.51293546492023,3
10000.0,36.0,6.24,305.31,0,6.0,3,10.34177474101152,1
10000.0,36.0,10.78,326.35,1,5.0,3,10.340483626923639,2
26900.0,60.0,19.99,712.54,4,1.0,1,11.561725152903833,2
35000.0,36.0,9.8,1126.07,1,7.0,1,11.461642696843066,2
8000.0,36.0,10.64,260.55,1,0.0,3,11.314486721293981,1
19375.0,36.0,9.17,617.66,1,10.0,2,12.498745990829315,2
5000.0,36.0,7.26,154.99,0,,1,10.121753226325984,2
10000.0,36.0,11.22,328.43,1,4.0,3,11.156264806643742,8
11200.0,36.0,8.49,353.51,1,10.0,1,11.156264806643742,2
19200.0,36.0,17.86,692.78,3,7.0,3,11.289794413577894,8
5600.0,36.0,11.22,183.93,1,10.0,1,10.645448706505872,2
11200.0,36.0,10.64,364.77,1,1.0,3,11.225256725762893,2
15000.0,36.0,11.22,492.65,1,8.0,3,10.915106645867501,2
7000.0,36.0,10.99,229.14,1,2.0,3,11.082157933374816,8
15000.0,36.0,5.32,451.73,0,10.0,3,11.350418300109132,1
19000.0,36.0,10.78,620.06,1,10.0,1,11.951186847493474,2
8500.0,36.0,12.59,284.73,2,10.0,1,11.082157933374816,2
6000.0,36.0,15.77,210.27,3,1.0,2,10.165890277802454,8
20000.0,60.0,11.49,439.76,1,8.0,2,10.819798284210286,2
14000.0,60.0,13.67,323.37,2,10.0,1,11.608244735642321,2
16000.0,36.0,12.59,535.95,2,9.0,1,11.034905792929415,2
12250.0,36.0,18.49,445.89,4,10.0,3,10.887455624298196,2
11500.0,60.0,20.99,311.05,4,0.0,1,11.002116507732017,2
16000.0,60.0,11.99,355.84,2,6.0,1,11.031836621134321,1
15000.0,36.0,5.32,451.73,0,1.0,3,11.350418300109132,2
26125.0,36.0,15.41,910.89,3,9.0,2,11.156264806643742,1
6000.0,36.0,6.24,183.19,0,8.0,3,11.350418300109132,1
15000.0,36.0,17.97,542.07,3,0.0,1,10.819798284210286,2
12000.0,36.0,14.85,415.11,2,0.0,3,11.289794413577894,2
3000.0,36.0,14.48,103.24,2,10.0,3,11.002116507732017,2
9900.0,36.0,9.17,315.61,1,5.0,1,11.407576060361786,1
7700.0,36.0,16.55,272.81,3,10.0,3,10.12667110305036,11
20400.0,60.0,21.99,563.31,5,10.0,1,11.289794413577894,8
1925.0,36.0,9.76,61.9,1,,3,11.289794413577894,1
8000.0,36.0,16.55,283.44,3,3.0,1,11.225256725762893,2
21600.0,60.0,13.44,496.35,2,4.0,1,11.813037464800539,3
28800.0,36.0,5.32,867.31,0,6.0,3,11.350418300109132,1
20000.0,36.0,6.24,610.62,0,4.0,1,11.775297421715825,2
5700.0,36.0,12.59,190.94,2,10.0,1,11.30036323351256,6
10000.0,36.0,9.17,318.79,1,10.0,1,11.407576060361786,2
4200.0,36.0,13.44,142.41,2,0.0,3,11.289794413577894,0
11200.0,36.0,12.59,375.17,2,10.0,1,11.42955472553732,1
2100.0,36.0,12.59,70.35,2,10.0,1,10.819798284210286,3
12000.0,36.0,11.22,394.12,1,2.0,1,11.082157933374816,5
5000.0,36.0,14.48,172.06,2,6.0,2,10.12667110305036,1
3600.0,36.0,6.24,109.92,0,1.0,3,10.757924157061597,2
13600.0,60.0,14.48,319.85,2,10.0,1,11.141876276228,2
25000.0,36.0,6.89,770.68,0,6.0,1,12.345838935721968,1
12000.0,36.0,9.17,382.55,1,9.0,1,10.785207543360087,1
18000.0,36.0,8.18,565.56,1,5.0,3,11.156264806643742,1
10800.0,60.0,13.67,249.46,2,6.0,2,11.156264806643742,3
8000.0,36.0,9.17,255.04,1,2.0,3,11.407576060361786,1
8000.0,36.0,9.17,255.04,1,10.0,1,10.799595985047786,1
24000.0,36.0,6.99,740.95,0,10.0,1,11.51293546492023,2
1000.0,36.0,7.26,31.0,0,7.0,1,11.350418300109132,2
